NCI2SCT|NCIMTH|1|0|54| |C27830| |C27830|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|55| |C27831| |C27831|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|56| |C27832| |C27832|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|57| |C27840| |C27840|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|58| |C27841| |C27841|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|59| |C27842| |C27842|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|60| |C27847| |C27847|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|61| |C27901| |C27901|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|62| |C27935| |C27935|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|63| |C27936| |C27936|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|64| |C27951| |C27951|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|65| |C28302| |C28302|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|66| |C3162| |C3162|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|67| |C3165| |C3165|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|68| |C3210| |C3210|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|69| |C3463| |C3463|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|70| |C3464| |C3464|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|71| |C3487| |C3487|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|72| |C35382| |C35382|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|73| |C35568| |C35568|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|74| |C35674| |C35674|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|75| |C35694| |C35694|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|76| |C35695| |C35695|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|77| |C35696| |C35696|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|78| |C35725| |C35725|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|79| |C36043| |C36043|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|80| |C36044| |C36044|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|81| |C36080| |C36080|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|82| |C36081| |C36081|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|83| |C36084| |C36084|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|84| |C36198| |C36198|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|85| |C36199| |C36199|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|86| |C36200| |C36200|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|87| |C36201| |C36201|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|88| |C36202| |C36202|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|89| |C36203| |C36203|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|90| |C36204| |C36204|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|91| |C36276| |C36276|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|92| |C36277| |C36277|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|93| |C37201| |C37201|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|94| |C37204| |C37204|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|95| |C37256| |C37256|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|96| |C39879| |C39879|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|97| |C39965| |C39965|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|98| |C40002| |C40002|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|99| |C40004| |C40004|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|100| |C40005| |C40005|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|101| |C40007| |C40007|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|102| |C40008| |C40008|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|103| |C40013| |C40013|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|104| |C40014| |C40014|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|105| |C40015| |C40015|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|106| |C4006| |C4006|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|107| |C4014| |C4014|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|108| |C40272| |C40272|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|109| |C40364| |C40364|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|110| |C40388| |C40388|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|111| |C41245| |C41245|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|112| |C4149| |C4149|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|113| |C43327| |C43327|CODE| | || || ||CODE| | | | | | | |
